0,  4263049, 9, 37.5977913, 23.0695614, 37.5976856, 23.0701884, 37.5976124, 23.0703074, 37.5975452, 23.07036, 37.597424, 23.0704314, 37.5964742, 23.0709818, 37.5961011, 23.0711918, 37.5958087, 23.071361, 37.5957328, 23.0714365
1,  4263049, 7, 37.5957021, 23.0715282, 37.5956932, 23.0716514, 37.5957626, 23.0729767, 37.595817, 23.0737664, 37.5958555, 23.0745927, 37.5958921, 23.0752386, 37.5959126, 23.0753438
2,  4263049, 7, 37.5959583, 23.0754159, 37.596044, 23.0754563, 37.5961536, 23.0754822, 37.5962267, 23.0754851, 37.5963238, 23.0754577, 37.5963981, 23.0754245, 37.5964666, 23.0753899
3,  4349655, 7, 38.0572542, 23.5304318, 38.0576123, 23.5304787, 38.0579222, 23.5305351, 38.0583796, 23.5306315, 38.0587702, 23.5306781, 38.0592137, 23.5307442, 38.059436, 23.530789
4,  4349655,  3,  38.0594936,  23.5308266,  38.0595632,  23.5308696,  38.0597047,  23.5308991
5,  4349657,  3,  38.0556723,  23.5286625,  38.0557076,  23.5283905,  38.0559502,  23.5267415
6,  4349657, 4, 38.0560912, 23.5256876, 38.0563754, 23.5238491, 38.0564864, 23.5230342, 38.0565241, 23.5226484
7,  4349657, 4, 38.0565952, 23.5221657, 38.0566234, 23.5220063, 38.0566796, 23.5216891, 38.0567973, 23.5212097
8,  4349657, 5, 38.0572125, 23.519876, 38.0573013, 23.5196363, 38.0573723, 23.519515, 38.0574833, 23.5193994, 38.0577076, 23.5192133
9,  4349657,  3,  38.0581272,  23.518858,  38.0584558,  23.5186098,  38.0585491,  23.5184942
10,  4349657, 9, 38.0586712, 23.5183081, 38.0588843, 23.5180487, 38.0590287, 23.5178992, 38.0591197, 23.5178429, 38.0592285, 23.5178203, 38.0593328, 23.5178316, 38.059415, 23.5178739, 38.0594927, 23.5179359, 38.059566, 23.5180402
11,  4349657, 8, 38.0597014, 23.5183307, 38.0598257, 23.5185591, 38.0599745, 23.5187593, 38.0601854, 23.5190159, 38.0602742, 23.519171, 38.0603564, 23.5193994, 38.0605073, 23.5200621, 38.0605872, 23.5204031
12,  4349657, 4, 38.0606916, 23.5208488, 38.0610213, 23.5222184, 38.0610711, 23.522465, 38.0611988, 23.5233006
13,  4349657,  2,  38.0612095,  23.5235126,  38.0610727,  23.5247741
14,  4349657,  2,  38.0609663,  23.5257555,  38.0609361,  23.525852
15,  4349657,  2,  38.0608611,  23.5258889,  38.0602279,  23.5257923
16,  4349659,  5,  38.0578509,  23.5259484,  38.0578834,  23.5256148,  38.0579151,  23.5253077,  38.0580293,  23.5242565,  38.0581267,  23.5231956
17,  4349671,  2,  38.0593881,  23.5242165,  38.0591298,  23.5241752
18,  4349671, 5, 38.0582844, 23.5240242, 38.0582639, 23.5243068, 38.0580293, 23.5242565, 38.0575528, 23.5241394, 38.0574114, 23.5241009
19,  4349672, 5, 38.0592598, 23.5256104, 38.0592976, 23.5251511, 38.0593684, 23.5244198, 38.0593881, 23.5242165, 38.0595055, 23.5233638
20,  4349672,  3,  38.0595736,  23.5228761,  38.0595759,  23.5227405,  38.0595668,  23.5222614
21,  4349673,  3,  38.0602725,  23.5252773,  38.0597393,  23.5251984,  38.0592976,  23.5251511
22,  4349674, 7, 38.0607461, 23.5225141, 38.0605166, 23.523511, 38.0604121, 23.524009, 38.0603346, 23.524666, 38.0602725, 23.5252773, 38.0602279, 23.5257923, 38.0601234, 23.5266241
23,  4349675, 5, 38.0600137, 23.5277995, 38.0594349, 23.5277236, 38.0588358, 23.5276548, 38.0581786, 23.5275641, 38.0579767, 23.5275334
24,  4349676,  2,  38.0588664,  23.5272822,  38.0579163,  23.5269644
